FBgn	Revised_Orthology
FBgn0031781	111111111111
FBgn0031782	111111111111
FBgn0031783	1111111A1111
FBgn0031784	111111111111
FBgn0031785	111111111111
FBgn0031786	111111111110
FBgn0031791	111111111111
FBgn0031792	111111111111
FBgn0031796	111111111111
FBgn0031799	111111111111
FBgn0031800	111111111111
FBgn0031801	111111111111
FBgn0031802	111111111111
FBgn0031803	111111111111
FBgn0031804	111111111111
FBgn0031805	111111111111
FBgn0031807	111111111111
FBgn0031808	111111111111
FBgn0031809	111111111111
FBgn0031810	111111111111
FBgn0031811	111111111111
FBgn0031812	111111111111
FBgn0031813	111111111111
FBgn0031814	111111111111
FBgn0031815	111111111111
FBgn0031816	111111111111
FBgn0031817	111111111111
FBgn0031818	111111111111
FBgn0031820	111111111111
FBgn0031821	111111111111
FBgn0031822	111111111111
FBgn0031824	111111111111
FBgn0031826	111111111111
FBgn0031829	111111111111
FBgn0031830	111111111111
FBgn0031831	111111111111
FBgn0031832	111111111111
FBgn0031834	111111111111
FBgn0031835	111111111111
FBgn0031836	111111111111
FBgn0031837	111111111111
FBgn0031838	111111111XAX
FBgn0031842	111111111111
FBgn0031844	111111111111
FBgn0031845	111111111111
FBgn0031848	11A111111111
FBgn0031849	111111AX1111
FBgn0031850	111111111111
FBgn0031851	111111111111
FBgn0031853	111111111111
FBgn0031854	111111111111
FBgn0031855	111111111111
FBgn0031856	111111111111
FBgn0031857	111111111111
FBgn0031858	111111111111
FBgn0031859	11A111111111
FBgn0031860	111111111111
FBgn0031861	11A111111111
FBgn0031864	111111111111
FBgn0031865	111111111111
FBgn0031866	111111111111
FBgn0031868	111111111111
FBgn0031869	111111111111
FBgn0031871	111111111111
FBgn0031872	111111111111
FBgn0031873	111111111111
FBgn0031874	111111111111
FBgn0031875	111111111111
FBgn0031876	11A111111111
FBgn0031877	11A111111111
FBgn0031878	111111111111
FBgn0031879	111111111111
FBgn0031880	111111111111
FBgn0031881	111111111111
FBgn0031882	111111111111
FBgn0031883	111111111111
FBgn0031885	111111111111
FBgn0031886	111111111111
FBgn0031887	111111111111
FBgn0031888	111111111111
FBgn0031889	111111111111
FBgn0031892	111111111111
FBgn0031893	111111111111
FBgn0031894	111111111111
FBgn0031895	111111111111
FBgn0031896	111111111111
FBgn0031897	111111111111
FBgn0031898	111111111111
FBgn0031899	111111111111
FBgn0031900	111111111111
FBgn0031901	1111111A0000
FBgn0031902	111111111111
FBgn0031903	111111111111
FBgn0031904	111111111111
FBgn0031905	111111111111
FBgn0031906	111111111111
FBgn0031907	111111101111
FBgn0031908	111111111111
FBgn0031909	111111111111
FBgn0031910	111111111111
FBgn0031912	111111111111
FBgn0031913	111111111111
FBgn0031914	111111111111
FBgn0031918	111111111111
FBgn0031919	111111111111
FBgn0031920	111111111111
FBgn0031921	111111111111
FBgn0031923	111111111111
FBgn0031925	111111111111
FBgn0031926	111111111111
FBgn0031927	111111111111
FBgn0031929	1111111A1111
FBgn0031930	111111111111
FBgn0031934	111111111111
FBgn0031935	111111111111
FBgn0031936	111111111111
FBgn0031937	111111111111
FBgn0031939	111111111111
FBgn0031940	111111111111
FBgn0031941	111111111111
FBgn0031942	111111111111
FBgn0031943	111011110101
FBgn0031944	111111111111
FBgn0031945	111111111111
FBgn0031946	111111111111
FBgn0031947	111111111111
FBgn0031948	111111111111
FBgn0031950	111111111111
FBgn0031951	111111111111
FBgn0031952	111111111111
FBgn0031954	111111111111
FBgn0031955	111111111111
FBgn0031957	111111111111
FBgn0031959	111111111111
FBgn0031961	111111111111
FBgn0031962	111010AA0010
FBgn0031965	111111111111
FBgn0031966	111111111001
FBgn0031967	111111111111
FBgn0031968	111111111111
FBgn0031969	111111111111
FBgn0031970	111111111111
FBgn0031971	111111111111
FBgn0031972	111111111111
FBgn0031973	111111111111
FBgn0031974	111111111111
FBgn0031975	111111111111
FBgn0031976	111111111111
FBgn0031977	111111111111
FBgn0031979	111111111111
FBgn0031980	11A111111111
FBgn0031981	111111111111
FBgn0031986	111111AAAAAA
FBgn0031987	111111111111
FBgn0031988	111111111111
FBgn0031990	111111111111
FBgn0031991	111111111111
FBgn0031992	111111111111
FBgn0031993	111111111111
FBgn0031995	111111111111
FBgn0031996	111111111111
FBgn0031997	111111111111
FBgn0031998	111111111111
FBgn0031999	111111111111
FBgn0032000	111111111111
FBgn0032001	111111111111
FBgn0032002	111111111111
FBgn0032003	111111111111
FBgn0032004	111111111111
FBgn0032005	111111111111
FBgn0032006	111111111111
FBgn0032008	111111111111
FBgn0032010	111111111111
FBgn0032012	111111111111
FBgn0032013	111111111111
FBgn0032014	111111111111
FBgn0032015	111111111111
FBgn0032016	111111111111
FBgn0032017	111111111111
FBgn0032018	111111111111
FBgn0032019	111111111111
FBgn0032020	111111111111
FBgn0032021	111111111111
FBgn0032022	111111111111
FBgn0032023	111111111111
FBgn0032024	111111111111
FBgn0032025	1A1111111111
FBgn0032026	111111111111
FBgn0032029	111111111111
FBgn0032030	111111111111
FBgn0032031	111111111111
FBgn0032032	111111111111
FBgn0032033	111111111111
FBgn0032034	111111111111
FBgn0032035	111111111111
FBgn0032036	111111111111
FBgn0032037	11111111100A
FBgn0032039	11111111000A
FBgn0032040	111111111111
FBgn0032042	111111111111
FBgn0032045	111111111111
FBgn0032047	111111111111
FBgn0032048	111111111111
FBgn0032049	11A111111111
FBgn0032050	111111111111
FBgn0032051	111111111111
FBgn0032052	111111111111
FBgn0032053	111111111111
FBgn0032054	111111111111
FBgn0032055	111111111111
FBgn0032057	111111111111
FBgn0032058	111111111111
FBgn0032059	111111111111
FBgn0032060	111111111111
FBgn0032061	111111111111
FBgn0032065	11111111A11X
FBgn0032066	111111111111
FBgn0032067	111111111111
FBgn0032068	111111111111
FBgn0032069	111111111111
FBgn0032072	111111111111
FBgn0032073	111111111111
FBgn0032074	11A111111111
FBgn0032075	111111111111
FBgn0032078	111111111111
FBgn0032080	11111111A111
FBgn0032082	111111111111
FBgn0032083	111111111111
FBgn0032084	111111111111
FBgn0032085	111111111111
FBgn0032086	111111111111
FBgn0032087	111111111111
FBgn0032088	111111111111
FBgn0032089	111111111111
FBgn0032090	111111111AAA
FBgn0032094	111111111111
FBgn0032095	111111111000
FBgn0032096	111111111111
FBgn0032100	111111111111
FBgn0032101	111111111111
FBgn0032104	111111111111
FBgn0032105	111111111111
FBgn0032109	111111111111
FBgn0032110	111111111111
FBgn0032111	111111111111
FBgn0032112	111111111110
FBgn0032113	111111111111
FBgn0032115	11111000000X
FBgn0032116	111111111111
FBgn0032117	111111111111
FBgn0032119	111111111111
FBgn0032120	111111111111
FBgn0032123	111111111111
FBgn0032124	111111111111
FBgn0032125	111111111111
FBgn0032126	111111101111
FBgn0032127	111111111111
FBgn0032129	111111111111
FBgn0032130	111111111111
FBgn0032131	111111111111
FBgn0032132	111111111111
FBgn0032135	111111111111
FBgn0032136	111111111111
FBgn0032138	111111111111
FBgn0032139	111111111111
FBgn0032140	111111111111
FBgn0032142	111111111111
FBgn0032143	111111111101
FBgn0032144	111111111111
FBgn0032145	111111111111
FBgn0032147	111111111111
FBgn0032149	111111111111
FBgn0032150	111111111111
FBgn0032151	111111111111
FBgn0032153	111111111111
FBgn0032154	111111111111
FBgn0032156	11A111111111
FBgn0032157	111111111111
FBgn0032160	111111111111
FBgn0032161	11111111A111
FBgn0032162	111111111111
FBgn0032163	111111111111
FBgn0032166	111111111111
FBgn0032167	111111111111
FBgn0032168	111111111111
FBgn0032169	11111111A111
FBgn0032170	111111111111
FBgn0032171	111111111111
FBgn0032172	111111111111
FBgn0032175	111111111111
FBgn0032176	111111111111
FBgn0032178	111111111111
FBgn0032180	111111111111
FBgn0032181	111111111111
FBgn0032182	111111111111
FBgn0032183	111111111111
FBgn0032184	111111111111
FBgn0032185	111111111111
FBgn0032186	111111111111
FBgn0032187	111111111111
FBgn0032188	111111111110
FBgn0032189	111111111111
FBgn0032190	111111AA0000
FBgn0032191	111111111111
FBgn0032192	111111111111
FBgn0032193	111111111111
FBgn0032194	111111111111
FBgn0032195	111111111111
FBgn0032196	111111111111
FBgn0032197	111111111111
FBgn0032198	11111111AXA1
FBgn0032200	111111111111
FBgn0032202	111111111111
FBgn0032203	111111A1A111
FBgn0032204	111111A11111
FBgn0032205	111111111111
FBgn0032207	111111111111
FBgn0032208	111111A11111
FBgn0032209	11111111A111
FBgn0032210	111111111111
FBgn0032211	11A11111A11X
FBgn0032213	111111111111
FBgn0032214	111111111111
FBgn0032215	111111A1A111
FBgn0032216	111111111111
FBgn0032217	111111111111
FBgn0032218	111111111111
FBgn0032219	111111A0A111
FBgn0032221	111111AA10A0
FBgn0032222	1A1111111111
FBgn0032223	111111111111
FBgn0032224	111111A1A111
FBgn0032225	111111111111
FBgn0032226	111111111111
FBgn0032227	111111111111
FBgn0032228	111111A11111
FBgn0032229	111111111111
FBgn0032230	111111A11111
FBgn0032231	111111111111
FBgn0032233	111111111111
FBgn0032234	111111111111
FBgn0032235	111111A11111
FBgn0032236	111111A11011
FBgn0032237	111111A11111
FBgn0032242	111111111111
FBgn0032243	11111111A111
FBgn0032244	111111111111
FBgn0032246	111111111111
FBgn0032247	111111A11111
FBgn0032248	111111A11111
FBgn0032249	111111111111
FBgn0032250	111111111111
FBgn0032251	111111111111
FBgn0032252	111111111111
FBgn0032253	111111111111
FBgn0032256	111111111111
FBgn0032258	111111111111
FBgn0032259	111111111111
FBgn0032260	111111111111
FBgn0032261	111111111111
FBgn0032262	111111111111
FBgn0032264	111111111111
FBgn0032265	111111111111
FBgn0032266	111111111111
FBgn0032268	11A11111110A
FBgn0032269	11111111100A
FBgn0032271	111111111111
FBgn0032275	111111110110
FBgn0032276	111111111111
FBgn0032280	111111111111
FBgn0032281	111111111111
FBgn0032282	111111111111
FBgn0032283	111111111111
FBgn0032284	111111111111
FBgn0032285	111111111111
FBgn0032286	111111111111
FBgn0032287	111111111111
FBgn0032289	111111111111
FBgn0032290	11A111111111
FBgn0032291	111111111111
FBgn0032292	111111111111
FBgn0032293	111111111111
FBgn0032294	111111111111
FBgn0032295	111111111111
FBgn0032296	111111111111
FBgn0032297	111111111111
FBgn0032298	111111111111
FBgn0032299	111111111111
FBgn0032301	111111110000
FBgn0032303	111111110000
FBgn0032304	111111110000
FBgn0032305	111111111111
FBgn0032309	111111111111
FBgn0032310	111111111111
FBgn0032311	111111111111
FBgn0032312	111111111111
FBgn0032313	11111111A111
FBgn0032314	111111111111
FBgn0032315	11111111A111
FBgn0032318	111111111111
FBgn0032321	111111111111
FBgn0032322	111111AA1AA1
FBgn0032329	111111A11111
FBgn0032330	111111111111
FBgn0032331	111111111110
FBgn0032334	11111111A111
FBgn0032335	111111111111
FBgn0032336	111111111111
FBgn0032337	111111111111
FBgn0032338	111111111111
FBgn0032339	111111111111
FBgn0032340	111111111111
FBgn0032341	111111111111
FBgn0032342	111111111111
FBgn0032343	111111111111
FBgn0032345	111111111111
FBgn0032346	111111111111
FBgn0032347	111111111111
FBgn0032348	111111111111
FBgn0032350	111111111111
FBgn0032351	111111111111
FBgn0032354	111111111111
FBgn0032358	111111111111
FBgn0032359	111111111111
FBgn0032360	111111111110
FBgn0032361	111111111111
FBgn0032362	111111111111
FBgn0032363	111111111111
FBgn0032366	111111AA1111
FBgn0032368	111111110111
FBgn0032369	111111111111
FBgn0032370	111111110111
FBgn0032371	111111111111
FBgn0032372	111110AA0000
FBgn0032373	111111111111
FBgn0032374	111111111111
FBgn0032375	111111001111
FBgn0032376	111111111111
FBgn0032377	111111111111
FBgn0032378	111111111111
FBgn0032379	111111111111
FBgn0032381	111111111111
FBgn0032382	111111111111
FBgn0032383	111111111111
FBgn0032384	111111111111
FBgn0032385	111111XA0000
FBgn0032386	111111XA1000
FBgn0032387	111111111111
FBgn0032388	111111111111
FBgn0032389	111111111111
FBgn0032390	111111111111
FBgn0032391	111111111111
FBgn0032393	111111111111
FBgn0032394	111111111111
FBgn0032395	111111111111
FBgn0032397	111111111111
FBgn0032398	111111111111
FBgn0032399	111111111111
FBgn0032400	111111111111
FBgn0032401	111111111111
FBgn0032402	111111111111
FBgn0032404	111111111111
FBgn0032405	111111111111
FBgn0032406	111111111111
FBgn0032407	111111111111
FBgn0032408	111111111111
FBgn0032409	111111111111
FBgn0032412	111111111111
FBgn0032413	111111111111
FBgn0032414	111111111111
FBgn0032415	111111111111
FBgn0032416	111111111111
FBgn0032419	111111111111
FBgn0032420	111111111111
FBgn0032421	111111111111
FBgn0032422	111111111111
FBgn0032424	111111111111
FBgn0032428	111111111111
FBgn0032429	111111111111
FBgn0032430	111111111111
FBgn0032431	111111111101
FBgn0032433	111111111111
FBgn0032434	111111111111
FBgn0032435	111111111111
FBgn0032436	111111111000
FBgn0032437	111AAAAAA000
FBgn0032438	111111111111
FBgn0032439	111110AA0000
FBgn0032440	111111111000
FBgn0032442	111111111111
FBgn0032444	111111111111
FBgn0032445	111111111111
FBgn0032446	111111111111
FBgn0032447	111111111111
FBgn0032448	111111111111
FBgn0032449	111111111111
FBgn0032450	111111111111
FBgn0032451	111111111111
FBgn0032452	111110000000
FBgn0032453	111111111111
FBgn0032454	11A111111111
FBgn0032455	111111111111
FBgn0032456	111111111111
FBgn0032457	111111111111
FBgn0032462	1111111A1111
FBgn0032464	111111111111
FBgn0032465	111111111111
FBgn0032467	111111111111
FBgn0032469	111111111111
FBgn0032470	111111111111
FBgn0032471	111111111111
FBgn0032472	1A1111110XXA
FBgn0032473	111111111111
FBgn0032474	111111111111
FBgn0032475	111111111111
FBgn0032476	111111111111
FBgn0032477	111111111111
FBgn0032478	111111111111
FBgn0032479	111111111111
FBgn0032480	1111111111A1
FBgn0032481	111111111111
FBgn0032482	111111111111
FBgn0032483	11111111A111
FBgn0032484	11A1111110A0
FBgn0032485	11A111111111
FBgn0032486	11A111111111
FBgn0032487	111111111111
FBgn0032488	111111111111
FBgn0032489	111111111111
FBgn0032490	111111111111
FBgn0032491	111111111111
FBgn0032492	111111111111
FBgn0032493	111111111111
FBgn0032494	111111111111
FBgn0032495	111111111111
FBgn0032497	111111111111
FBgn0032498	111111111111
FBgn0032499	111111111111
FBgn0032502	111111111111
FBgn0032503	111111111111
FBgn0032504	111111111111
FBgn0032505	111111111110
FBgn0032506	111111111111
FBgn0032507	111111111111
FBgn0032509	111111111111
FBgn0032511	111111111111
FBgn0032512	111111111111
FBgn0032513	111111111111
FBgn0032514	111111111111
FBgn0032515	111111111111
FBgn0032516	111111111111
FBgn0032517	111111111111
FBgn0032518	111111111111
FBgn0032519	111111AA111A
FBgn0032520	111111111111
FBgn0032521	111111111111
FBgn0032522	111111111111
FBgn0032523	111111111111
FBgn0032524	111111111111
FBgn0032525	111111111000
FBgn0032526	111111111111
FBgn0032527	111111111111
FBgn0032530	111111111111
FBgn0032533	111111A01000
FBgn0032535	111111111111
FBgn0032536	111111111111
FBgn0032538	111111111111
FBgn0032546	111111111111
FBgn0032549	111111111111
FBgn0032551	111111111111
FBgn0032553	111111111111
FBgn0032554	111111111111
FBgn0032555	11111111A111
FBgn0032563	111111111111
FBgn0032577	111111111111
FBgn0032582	111111111111
FBgn0032585	111110A00000
FBgn0032586	111111111111
FBgn0032587	111111111111
FBgn0032588	111111111111
FBgn0032589	111111111111
FBgn0032590	111111111111
FBgn0032593	111111111111
FBgn0032595	111111111111
FBgn0032596	111111111111
FBgn0032597	111111111111
FBgn0032598	111111111111
FBgn0032599	111111111111
FBgn0032600	111111111111
FBgn0032601	111111111111
FBgn0032602	111111111111
FBgn0032603	111111111111
FBgn0032607	111111111111
FBgn0032609	11111111111A
FBgn0032612	111111111111
FBgn0032613	111111111111
FBgn0032614	111111111111
FBgn0032615	111111111111
FBgn0032619	111111111111
FBgn0032620	111111111111
FBgn0032621	111111111111
FBgn0032622	111111111111
FBgn0032624	111111111111
FBgn0032625	111111AA111A
FBgn0032626	111111AA1A0A
FBgn0032627	111111111111
FBgn0032629	111111111111
FBgn0032632	111111111111
FBgn0032633	111111111111
FBgn0032634	111111111111
FBgn0032635	111111111111
FBgn0032636	111111111111
FBgn0032637	111111111111
FBgn0032638	111111111111
FBgn0032639	1A1100XAAXAX
FBgn0032640	111111111111
FBgn0032642	111111111111
FBgn0032643	111111111111
FBgn0032644	111111111111
FBgn0032645	111111111111
FBgn0032646	111111111111
FBgn0032647	111111111111
FBgn0032648	111111111111
FBgn0032649	111111111111
FBgn0032650	11A111111111
FBgn0032651	111111111111
FBgn0032652	111111111111
FBgn0032653	111111111111
FBgn0032654	1111111A1111
FBgn0032655	111111111111
FBgn0032656	111111111111
FBgn0032658	1A1111AAAAAA
FBgn0032659	111111111AAA
FBgn0032660	1111100A0AAA
FBgn0032661	111111111111
FBgn0032663	111111111111
FBgn0032664	111111111111
FBgn0032665	111111111111
FBgn0032666	111111111111
FBgn0032668	111111111111
FBgn0032669	111111111111
FBgn0032670	111111111111
FBgn0032671	111111111111
FBgn0032673	111111111111
FBgn0032675	111111111111
FBgn0032677	111111111111
FBgn0032678	111111111111
FBgn0032679	111111111111
FBgn0032680	111111111111
FBgn0032681	111111111111
FBgn0032682	111111111111
FBgn0032683	111111111111
FBgn0032684	111111111111
FBgn0032685	111111111111
FBgn0032686	111111111111
FBgn0032687	111111110111
FBgn0032688	111111111111
FBgn0032689	111111111111
FBgn0032690	111111111111
FBgn0032691	111111111111
FBgn0032692	111111111111
FBgn0032693	111111111111
FBgn0032694	111111111111
FBgn0032698	111111111111
FBgn0032699	111111111111
FBgn0032700	111111111111
FBgn0032701	111111111111
FBgn0032702	111111111111
FBgn0032703	111111111111
FBgn0032704	111111111111
FBgn0032705	111111111111
FBgn0032706	111111111111
FBgn0032707	111111111111
FBgn0032708	111110110111
FBgn0032709	1111110A1111
FBgn0032713	111111111111
FBgn0032715	111111111111
FBgn0032717	111111111111
FBgn0032719	111111111111
FBgn0032720	111111111111
FBgn0032721	111111111111
FBgn0032723	111111111111
FBgn0032724	11A111111111
FBgn0032725	111111111111
FBgn0032726	111111111111
FBgn0032727	111111111111
FBgn0032728	111111111111
FBgn0032729	111111111111
FBgn0032730	111111111111
FBgn0032731	111111111111
FBgn0032732	111111111111
FBgn0032733	111111111111
FBgn0032734	111111111111
FBgn0032740	1111110A1111
FBgn0032741	111111111111
FBgn0032742	111111111111
FBgn0032744	111111111111
FBgn0032745	111111111111
FBgn0032746	111111111111
FBgn0032748	111111111111
FBgn0032749	111111111111
FBgn0032750	111111111111
FBgn0032751	111111111111
FBgn0032752	111111111111
FBgn0032753	111111111111
FBgn0032754	111111111111
FBgn0032755	111101011111
FBgn0032759	111111111111
FBgn0032760	111111111111
FBgn0032761	111111111111
FBgn0032762	111111111111
FBgn0032763	111111111111
FBgn0032768	111111111111
FBgn0032769	111111111111
FBgn0032770	111111111111
FBgn0032771	111111111111
FBgn0032772	111111111111
FBgn0032773	111111111111
FBgn0032774	111111111111
FBgn0032775	111111111111
FBgn0032779	111111001111
FBgn0032780	111111111111
FBgn0032781	111111111111
FBgn0032782	111111111111
FBgn0032783	111111111111
FBgn0032785	111111111111
FBgn0032787	111111111111
FBgn0032788	111111111111
FBgn0032789	111111111111
FBgn0032790	111111111111
FBgn0032791	111111111111
FBgn0032793	111111111111
FBgn0032796	111111111111
FBgn0032797	111111111111
FBgn0032798	111111111111
FBgn0032799	111111111111
FBgn0032800	111111111111
FBgn0032801	111111111111
FBgn0032803	111111111111
FBgn0032804	111111111111
FBgn0032805	111111111111
FBgn0032808	111111111111
FBgn0032809	111111111111
FBgn0032810	111111111111
FBgn0032811	111111111111
FBgn0032812	111111111111
FBgn0032813	111111111111
FBgn0032814	111111111111
FBgn0032815	111111111111
FBgn0032816	111111111111
FBgn0032817	111111111111
FBgn0032818	111111111111
FBgn0032819	111111111111
